TableName,FieldName,Position
R_LOG_POSITION_TYPE,POSITION_TYPE,1
R_LOG_TOOL_TYPE,LOG_TOOL_TYPE,1
R_LOST_MATERIAL_TYPE,LOST_MATERIAL_TYPE,1
R_LR_FACILITY_XREF,XREF_TYPE,1
R_LR_FIELD_XREF,XREF_TYPE,1
R_LR_SIZE_TYPE,SIZE_TYPE,1
R_LR_TERMIN_REQMT,TERMINATION_REQMT,1
R_LR_TERMIN_TYPE,TERMINATION_TYPE,1
R_LR_XREF_TYPE,LR_XREF_TYPE,1
R_L_OFFR_CANCEL_RSN,LAND_OFFR_CANCEL_RSN,1
R_MAINT_PROCESS,MAINTAIN_PROCESS,1
R_MBAL_COMPRESS_TYPE,Z_FACTOR_METHOD,1
R_MBAL_CURVE_TYPE,CURVE_FIT_TYPE,1
R_MEASUREMENT_TYPE,MEASUREMENT_TYPE,1
R_MEASURE_TECHNIQUE,MEASUREMENT_TECHNIQUE,1
R_MEDIA_TYPE,MEDIA_TYPE,1
R_MISC_DATA_CODE,MISC_DATA_TYPE,1
R_MISC_DATA_CODE,MISC_DATA_CODE,2
R_MISC_DATA_TYPE,MISC_DATA_TYPE,1
R_MONTH,MONTH,1
R_MUD_COLLECT_REASON,MUD_COLLECT_REASON,1
R_MUD_LOG_COLOR,MUD_LOG_COLOR,1
R_MUD_PROPERTY_CODE,MUD_PROPERTY,1
R_MUD_PROPERTY_CODE,MUD_PROPERTY_CODE,2
R_MUD_PROPERTY_REF,MUD_PROPERTY_REF,1
R_MUD_PROPERTY_TYPE,MUD_PROPERTY,1
R_MUD_SAMPLE_TYPE,MUD_SAMPLE_TYPE,1
R_MUNICIPALITY,MUNICIPALITY,1
R_NAME_SET_XREF_TYPE,XREF_TYPE,1
R_NODE_POSITION,NODE_POSITION,1
R_NORTH,NORTH_TYPE,1
R_NOTIFICATION_COMP_TYPE,NOTIFICATION_COMPONENT_TYPE,1
R_NOTIFICATION_TYPE,NOTIFICATION_TYPE,1
R_NS_DIRECTION,NS_DIRECTION,1
R_NS_START_LINE,NS_START_LINE,1
R_OBLIG_CALC_METHOD,CALCULATION_METHOD,1
R_OBLIG_CALC_POINT,CALCULATION_POINT,1
R_OBLIG_CATEGORY,LAND_OBLIG_CATEGORY,1
R_OBLIG_COMPONENT_TYPE,OBLIGATION_COMPONENT_TYPE,1
R_OBLIG_COMP_REASON,COMPONENT_REASON,1
R_OBLIG_DEDUCT_CALC,CALCULATION_METHOD,1
R_OBLIG_PARTY_TYPE,PARTY_TYPE,1
R_OBLIG_PAY_RESP,PAYMENT_RESPONSIBILITY,1
R_OBLIG_REMARK_TYPE,REMARK_TYPE,1
R_OBLIG_SUSPEND_PAY,SUSPEND_PAYMENT_REASON,1
R_OBLIG_TRIGGER,TRIGGER_METHOD,1
R_OBLIG_TYPE,LAND_OBLIG_TYPE,1
R_OBLIG_XREF_TYPE,OBLIG_XREF_TYPE,1
R_OFFSHORE_AREA_CODE,OFFSHORE_AREA_CODE,1
R_OFFSHORE_COMP_TYPE,OFFSHORE_COMPLETION_TYPE,1
R_OIL_TYPE,OIL_TYPE,1
R_ONTOGENY_TYPE,ONTOGENY_TYPE,1
R_OPERAND_QUALIFIER,OPERAND_QUALIFIER,1
R_ORIENTATION,ORIENTATION,1
R_PALEO_IND_TYPE,INDICATOR_TYPE,1
R_PALEO_INTERP_TYPE,INTERP_TYPE,1
R_PALEO_TYPE_FOSSIL,TYPE_FOSSIL_TYPE,1
R_PAL_SUM_COMP_TYPE,PALEO_SUMMARY_COMPONENT_TYPE,1
R_PAL_SUM_XREF_TYPE,PALEO_XREF_TYPE,1
R_PARCEL_LOT_TYPE,PARCEL_LOT_TYPE,1
R_PARCEL_TYPE,PARCEL_TYPE,1
R_PAYMENT_TYPE,PAYMENT_TYPE,1
R_PAYZONE_TYPE,PAYZONE_TYPE,1
R_PAY_DETAIL_TYPE,PAY_DETAIL_TYPE,1
R_PAY_METHOD,PAY_METHOD,1
R_PAY_RATE_TYPE,PAY_RATE_TYPE,1
R_PDEN_AMEND_REASON,AMEND_REASON,1
R_PDEN_COMPONENT_TYPE,PDEN_COMPONENT_TYPE,1
R_PDEN_STATUS,PDEN_STATUS_TYPE,1
R_PDEN_STATUS,PDEN_STATUS,2
R_PDEN_STATUS_TYPE,PDEN_STATUS_TYPE,1
R_PDEN_XREF_TYPE,PDEN_XREF_TYPE,1
R_PERFORATION_METHOD,PERFORATION_METHOD,1
R_PERFORATION_TYPE,PERF_TYPE,1
R_PERIOD_TYPE,PERIOD_TYPE,1
R_PHYSICAL_ITEM_STATUS,PHYSICAL_ITEM_STATUS,1
R_PHYSICAL_PROCESS,PHYSICAL_PROCESS,1
R_PHYS_ITEM_GROUP_TYPE,GROUP_TYPE,1
R_PICK_LOCATION,PICK_LOCATION,1
R_PICK_QUALIFIER,PICK_QUALIFIER,1
R_PICK_QUALIF_REASON,PICK_QUALIF_REASON,1
R_PICK_QUALITY,PICK_QUALITY,1
R_PICK_VERSION_TYPE,PICK_VERSION_TYPE,1
R_PLATFORM_TYPE,PLATFORM_TYPE,1
R_PLOT_SYMBOL,PLOT_SYMBOL,1
R_PLUG_TYPE,PLUG_TYPE,1
R_POOL_COMPONENT_TYPE,POOL_COMPONENT_TYPE,1
R_POOL_STATUS,POOL_STATUS,1
R_POOL_TYPE,POOL_TYPE,1
R_POROSITY_TYPE,POROSITY_TYPE,1
R_PPDM_AUDIT_REASON,AUDIT_REASON,1
R_PPDM_AUDIT_TYPE,AUDIT_TYPE,1
R_PPDM_BOOLEAN_RULE,BOOLEAN_RULE,1
R_PPDM_CREATE_METHOD,CREATE_METHOD,1
R_PPDM_DATA_TYPE,DATA_TYPE,1
R_PPDM_DEFAULT_VALUE,DEFAULT_VALUE_METHOD,1
R_PPDM_ENFORCE_METHOD,ENFORCE_METHOD,1
R_PPDM_FAIL_RESULT,RULE_FAIL_RESULT,1
R_PPDM_GROUP_TYPE,GROUP_TYPE,1
R_PPDM_GROUP_USE,GROUP_USE,1
R_PPDM_GROUP_XREF_TYPE,GROUP_XREF_TYPE,1
R_PPDM_INDEX_CATEGORY,INDEX_CATEGORY,1
R_PPDM_MAP_RULE_TYPE,MAP_RULE_TYPE,1
R_PPDM_MAP_TYPE,MAP_TYPE,1
R_PPDM_METRIC_CODE,METRIC_TYPE,1
R_PPDM_METRIC_CODE,METRIC_CODE,2
R_PPDM_METRIC_COMP_TYPE,METRIC_COMPONENT_TYPE,1
R_PPDM_METRIC_REF_VALUE,REFERENCE_VALUE_TYPE,1
R_PPDM_METRIC_TYPE,METRIC_TYPE,1
R_PPDM_OBJECT_STATUS,OBJECT_STATUS,1
R_PPDM_OBJECT_TYPE,OBJECT_TYPE,1
R_PPDM_OPERATING_SYSTEM,OPERATING_SYSTEM,1
R_PPDM_OWNER_ROLE,OWNER_ROLE,1
R_PPDM_PROC_TYPE,PROCEDURE_TYPE,1
R_PPDM_QC_QUALITY,QUALITY_TYPE,1
R_PPDM_QC_STATUS,QC_STATUS,1
R_PPDM_QC_TYPE,QC_TYPE,1
R_PPDM_RDBMS,RDBMS_ID,1
R_PPDM_REF_VALUE_TYPE,REFERENCE_VALUE_TYPE,1
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,1
R_PPDM_RULE_CLASS,RULE_CLASS_TYPE,1
R_PPDM_RULE_COMP_TYPE,RULE_COMPONENT_TYPE,1
R_PPDM_RULE_DETAIL_TYPE,RULE_DETAIL_TYPE,1
R_PPDM_RULE_PURPOSE,RULE_PURPOSE,1
R_PPDM_RULE_STATUS,RULE_STATUS,1
R_PPDM_RULE_USE_COND,USE_CONDITION_TYPE,1
R_PPDM_RULE_XREF_COND,RULE_XREF_CONDITION,1
R_PPDM_RULE_XREF_TYPE,RULE_XREF_TYPE,1
R_PPDM_SCHEMA_ENTITY,ELEMENT_TYPE,1
R_PPDM_SCHEMA_GROUP,SCHEMA_GROUP_TYPE,1
R_PPDM_SYSTEM_TYPE,PPDM_SYSTEM_TYPE,1
R_PPDM_TABLE_TYPE,TABLE_TYPE,1
R_PPDM_UOM_ALIAS_TYPE,UOM_ALIAS_TYPE,1
R_PPDM_UOM_USAGE,UOM_USAGE_TYPE,1
R_PRESERVE_QUALITY,PRESERVATION_QUALITY,1
R_PRESERVE_TYPE,PRESERVATION_TYPE,1
R_PRODUCTION_METHOD,PRODUCTION_METHOD,1
R_PRODUCT_COMPONENT_TYPE,PRODUCT_COMPONENT_TYPE,1
R_PROD_STRING_COMP_TYPE,PROD_STRING_COMPONENT_TYPE,1
R_PROD_STRING_STATUS,STATUS_TYPE,1
R_PROD_STRING_STATUS,STATUS,2
R_PROD_STRING_STAT_TYPE,STATUS_TYPE,1
R_PROD_STRING_TYPE,PROD_STRING_TYPE,1
R_PROD_STR_FM_STATUS,STATUS_TYPE,1
R_PROD_STR_FM_STATUS,STATUS,2
R_PROD_STR_FM_STAT_TYPE,STATUS_TYPE,1
R_PROJECTION_TYPE,PROJECTION_TYPE,1
R_PROJECT_ALIAS_TYPE,ALIAS_TYPE,1
R_PROJECT_BA_ROLE,ROLE,1
R_PROJECT_COMP_REASON,COMPONENT_REASON,1
R_PROJECT_COMP_TYPE,COMPONENT_TYPE,1
R_PROJECT_CONDITION,PROJECT_TYPE,1
R_PROJECT_CONDITION,PROJECT_CONDITION,2
R_PROJECT_EQUIP_ROLE,EQUIP_ROLE,1
R_PROJECT_STATUS,STATUS_TYPE,1
R_PROJECT_STATUS,STATUS,2
R_PROJECT_STATUS_TYPE,STATUS_TYPE,1
R_PROJECT_TYPE,PROJECT_TYPE,1
R_PROJ_STEP_TYPE,STEP_TYPE,1
R_PROJ_STEP_XREF_TYPE,PROJECT_STEP_XREF_TYPE,1
R_PROPPANT_TYPE,PROPPANT_TYPE,1
R_PUBLICATION_NAME,PUBLICATION,1
R_QUALIFIER_TYPE,QUALIFIER_TYPE,1
R_QUALITY,QUALITY,1
R_RATE_CONDITION,RATE_CONDITION,1
R_RATE_SCHEDULE,RATE_SCHEDULE,1
R_RATE_SCHEDULE_COMP_TYPE,RATE_SCHEDULE_COMPONENT_TYPE,1
R_RATE_SCHED_XREF,RATE_SCHEDULE_XREF_TYPE,1
R_RATE_TYPE,RATE_TYPE,1
R_RATIO_CURVE_TYPE,RATIO_CURVE_TYPE,1
R_RATIO_FLUID_TYPE,RATIO_FLUID_TYPE,1
R_RECORDER_POSITION,RECORDER_POSITION,1
R_RECORDER_TYPE,RECORDER_TYPE,1
R_REMARK_TYPE,REMARK_TYPE,1
R_REMARK_USE_TYPE,REMARK_USE_TYPE,1
R_REPEAT_STRAT_TYPE,REPEAT_STRAT_TYPE,1
R_REPORT_HIER_COMP,COMPONENT_TYPE,1
R_REPORT_HIER_LEVEL,LEVEL_TYPE,1
R_REPORT_HIER_TYPE,HIERARCHY_TYPE,1
R_REP_HIER_ALIAS_TYPE,ALIAS_TYPE,1
R_RESENT_COMP_TYPE,RESENT_COMPONENT_TYPE,1
R_RESENT_CONFIDENCE,CONFIDENCE_TYPE,1
R_RESENT_GROUP_TYPE,GROUP_TYPE,1
R_RESENT_REV_CAT,CATEGORY_TYPE,1
R_RESENT_USE_TYPE,USE_TYPE,1
R_RESENT_VOL_METHOD,VOLUME_METHOD,1
R_RESENT_XREF_TYPE,XREF_TYPE,1
R_REST_ACTIVITY,RESTRICTED_ACTIVITY,1
R_REST_DURATION,REST_DURATION_TYPE,1
R_REST_REMARK,RESTRICTION_REMARK_TYPE,1
R_REST_TYPE,RESTRICTION_TYPE,1
R_RETENTION_PERIOD,RETENTION_PERIOD,1
R_REVISION_METHOD,REVISION_METHOD,1
R_RIG_BLOWOUT_PREVENTER,BLOWOUT_PREVENTER_TYPE,1
R_RIG_CATEGORY,RIG_CATEGORY,1
R_RIG_CLASS,RIG_CLASS,1
R_RIG_CODE,RIG_CODE,1
R_RIG_DESANDER_TYPE,DESANDER_TYPE,1
R_RIG_DESILTER_TYPE,DESILTER_TYPE,1
R_RIG_DRAWWORKS,DRAWWORKS_TYPE,1
R_RIG_GENERATOR_TYPE,PLANT_TYPE,1
R_RIG_HOOKBLOCK_TYPE,HOOKBLOCK_TYPE,1
R_RIG_MAST,MAST_TYPE,1
R_RIG_OVERHEAD_CAPACITY,CAPACITY_TYPE,1
R_RIG_OVERHEAD_TYPE,OVERHEAD_EQUIP_TYPE,1
R_RIG_PUMP,PUMP_TYPE,1
R_RIG_PUMP_FUNCTION,PUMP_FUNCTION,1
R_RIG_SUBSTRUCTURE,SUBSTRUCTURE_TYPE,1
R_RIG_SWIVEL_TYPE,SWIVEL_TYPE,1
R_RIG_TYPE,RIG_TYPE,1
R_RMII_CONTACT_TYPE,CONTACT_TYPE,1
R_RMII_CONTENT_TYPE,RMII_CONTENT_TYPE,1
R_RMII_DEFICIENCY,DEFICIENCY_TYPE,1
R_RMII_DESC_TYPE,DESCRIPTION_TYPE,1
R_RMII_GROUP_TYPE,GROUP_TYPE,1
R_RMII_METADATA_CODE,METADATA_TYPE,1
R_RMII_METADATA_CODE,METADATA_CODE,2
R_RMII_METADATA_TYPE,METADATA_TYPE,1
R_RMII_QUALITY_CODE,INFORMATION_QUALITY_CODE,1
R_RMII_STATUS,STATUS_TYPE,1
R_RMII_STATUS,STATUS,2
R_RMII_STATUS_TYPE,STATUS_TYPE,1
R_RM_THESAURUS_XREF,THESAURUS_XREF_TYPE,1
R_ROAD_CONDITION,ROAD_CONDITION,1
R_ROAD_CONTROL_TYPE,CONTROL_TYPE,1
R_ROAD_DRIVING_SIDE,DRIVING_SIDE,1
R_ROAD_TRAFFIC_FLOW_TYPE,TRAFFIC_FLOW_TYPE,1
R_ROCK_CLASS_SCHEME,ROCK_CLASS_SCHEME,1
R_ROLL_ALONG_METHOD,ROLL_ALONG_METHOD,1
R_ROYALTY_TYPE,ROYALTY_TYPE,1
R_SALINITY_TYPE,SALINITY_TYPE,1
R_SAMPLE_ANAL_COMP_TYPE,SAMPLE_ANAL_COMPONENT_TYPE,1
R_SAMPLE_COLLECTION_TYPE,COLLECTION_TYPE,1
R_SAMPLE_DESC_TYPE,DESCRIPTION_TYPE,1
R_SAMPLE_LOCATION,SAMPLE_LOCATION,1
R_SAMPLE_SHAPE,SAMPLE_SHAPE_TYPE,1
R_SAMPLE_TYPE,SAMPLE_TYPE,1
R_SAMPLE_WATER_TYPE,SAMPLE_WATER_TYPE,1
R_SCALE_TRANSFORM,SCALE_TRANSFORM,1
R_SCREEN_LOCATION,SCREEN_LOCATION,1
R_SECTION_TYPE,SECTION_TYPE,1
R_SEISMIC_PATH,SEISMIC_PATH,1
R_SEIS_3D_TYPE,SEISMIC_3D_TYPE,1
R_SEIS_ACTIVITY_CLASS,SEIS_ACTIVITY_CLASS,1
R_SEIS_ACTIVITY_TYPE,SEIS_ACTIVITY_CLASS,1
R_SEIS_ACTIVITY_TYPE,SEIS_ACTIVITY_TYPE,2
R_SEIS_AUTHORIZE_LIMIT,LIMIT_TYPE,1
R_SEIS_AUTHORIZE_REASON,REASON_TYPE,1
R_SEIS_AUTHORIZE_TYPE,AUTHORIZE_TYPE,1
R_SEIS_BIN_METHOD,BIN_METHOD,1
R_SEIS_BIN_OUTLINE_TYPE,BIN_OUTLINE_TYPE,1
R_SEIS_CABLE_MAKE,CABLE_MAKE,1
R_SEIS_CHANNEL_TYPE,CHANNEL_TYPE,1
R_SEIS_DIMENSION,SEIS_DIMENSION,1
R_SEIS_ENERGY_TYPE,SEIS_ENERGY_TYPE,1
R_SEIS_FLOW_DESC_TYPE,FLOW_DESC_TYPE,1
R_SEIS_GROUP_TYPE,SEIS_GROUP_TYPE,1
R_SEIS_INSP_COMPONENT_TYPE,SEIS_INSP_COMPONENT_TYPE,1
R_SEIS_LIC_COND,CONDITION_TYPE,1
R_SEIS_LIC_COND_CODE,CONDITION_TYPE,1
R_SEIS_LIC_COND_CODE,CONDITION_CODE,2
R_SEIS_LIC_DUE_CONDITION,DUE_CONDITION,1
R_SEIS_LIC_VIOL_RESOL,RESOLVE_TYPE,1
R_SEIS_LIC_VIOL_TYPE,VIOLATION_TYPE,1
R_SEIS_PARM_ORIGIN,PARAMETER_ORIGIN,1
R_SEIS_PATCH_TYPE,PATCH_TYPE,1
R_SEIS_PICK_METHOD,PICK_METHOD,1
R_SEIS_PROC_COMP_TYPE,PROCESSING_COMPONENT_TYPE,1
R_SEIS_PROC_PARM,PARAMETER_TYPE,1
R_SEIS_PROC_SET_TYPE,PROC_SET_TYPE,1
R_SEIS_PROC_STATUS,PROCESS_STATUS,1
R_SEIS_PROC_STEP_NAME,STEP_NAME,1
R_SEIS_PROC_STEP_TYPE,STEP_TYPE,1
R_SEIS_RCRD_FMT_TYPE,SEIS_RCRD_FMT_TYPE,1
R_SEIS_RCRD_MAKE,SEIS_RCRD_MAKE,1
R_SEIS_RCVR_ARRY_TYPE,SEIS_RCVR_ARRAY_TYPE,1
R_SEIS_RCVR_TYPE,SEIS_RCVR_TYPE,1
R_SEIS_RECORD_TYPE,RECORD_TYPE,1
R_SEIS_REF_DATUM,REFERENCE_DATUM,1
R_SEIS_REF_NUM_TYPE,REPORTED_REF_NUM_TYPE,1
R_SEIS_SAMPLE_TYPE,SAMPLE_TYPE,1
R_SEIS_SEGMENT_REASON,SEIS_SEGMENT_REASON,1
R_SEIS_SET_COMPONENT_TYPE,SEIS_SET_COMPONENT_TYPE,1
R_SEIS_SPECTRUM_TYPE,SEIS_SPECTRUM_TYPE,1
R_SEIS_SRC_ARRAY_TYPE,SEIS_SRC_ARRAY_TYPE,1
R_SEIS_SRC_MAKE,SEIS_SRC_MAKE,1
R_SEIS_STATION_TYPE,SEIS_STATION_TYPE,1
R_SEIS_STATUS,SEIS_STATUS,1
R_SEIS_STATUS_TYPE,STATUS_TYPE,1
R_SEIS_SUMMARY_TYPE,SUMMARY_TYPE,1
R_SEIS_SWEEP_TYPE,SEIS_SWEEP_TYPE,1
R_SEIS_TRANS_COMP_TYPE,SEIS_TRANS_COMPONENT_TYPE,1
R_SEND_METHOD,SEND_METHOD,1
R_SERVICE_QUALITY,SERVICE_QUALITY,1
R_SEVERITY,SEVERITY,1
R_SF_AIRSTRIP_TYPE,AIRSTRIP_TYPE,1
R_SF_BRIDGE_TYPE,BRIDGE_TYPE,1
R_SF_COMPONENT_TYPE,SF_COMPONENT_TYPE,1
R_SF_DESC_TYPE,DESC_TYPE,1
R_SF_DESC_VALUE,DESC_TYPE,1
R_SF_DESC_VALUE,VALUE_CODE,2
R_SF_DOCK_TYPE,DOCK_TYPE,1
R_SF_ELECTRIC_TYPE,ELECTRIC_FACILITY_TYPE,1
R_SF_LANDING_TYPE,LANDING_TYPE,1
R_SF_MAINTAIN_TYPE,SF_TYPE,1
R_SF_MAINTAIN_TYPE,MAINTAIN_TYPE,2
R_SF_PAD_TYPE,PAD_TYPE,1
R_SF_ROAD_TYPE,ROAD_TYPE,1
R_SF_STATUS,STATUS,1
R_SF_STATUS_TYPE,STATUS_TYPE,1
R_SF_SURFACE_TYPE,SURFACE_TYPE,1
R_SF_TOWER_TYPE,TOWER_TYPE,1
R_SF_VEHICLE_TYPE,VEHICLE_TYPE,1
R_SF_VESSEL_ROLE,VESSEL_ROLE,1
R_SF_VESSEL_TYPE,VESSEL_TYPE,1
R_SF_XREF_TYPE,XREF_TYPE,1
R_SHOW_TYPE,SHOW_TYPE,1
R_SHUTIN_PRESS_TYPE,SHUTIN_PRESSURE_TYPE,1
R_SOURCE,SOURCE,1
R_SOURCE_ORIGIN,SOURCE,1
R_SOURCE_ORIGIN,ORIGIN_OBS_NO,2
R_SPACING_UNIT_TYPE,SPACING_UNIT_TYPE,1
R_SPATIAL_DESC_COMP_TYPE,SP_COMPONENT_TYPE,1
R_SPATIAL_DESC_TYPE,SPATIAL_DESC_TYPE,1
R_SPATIAL_XREF_TYPE,SPATIAL_XREF_TYPE,1
R_SP_POINT_VERSION_TYPE,VERSION_TYPE,1
R_SP_ZONE_DEFIN__XREF,XREF_REASON,1
R_SP_ZONE_DERIV,ZONE_DERIVATION_METHOD,1
R_SP_ZONE_TYPE,ZONE_TYPE,1
R_STATUS_GROUP,STATUS_GROUP,1
R_STORE_STATUS,PHYSICAL_STORE_STATUS,1
R_STRAT_ACQTN_METHOD,STRAT_ACQTN_METHOD,1
R_STRAT_AGE_METHOD,STRAT_AGE_METHOD,1
R_STRAT_ALIAS_TYPE,STRAT_ALIAS_TYPE,1
R_STRAT_COLUMN_TYPE,STRAT_COLUMN_TYPE,1
R_STRAT_COL_XREF_TYPE,STRAT_COLUMN_XREF_TYPE,1
R_STRAT_CORR_CRITERIA,STRAT_CORRELATION_CRITERIA,1
R_STRAT_CORR_TYPE,STRAT_CORRELATION_TYPE,1
R_STRAT_DESC_TYPE,DESCRIPTION_TYPE,1
R_STRAT_EQUIV_DIRECT,STRAT_EQUIVALENCE_DIRECTION,1
R_STRAT_EQUIV_TYPE,STRAT_EQUIVALENCE_TYPE,1
R_STRAT_FLD_NODE_LOC,NODE_LOC_TYPE,1
R_STRAT_HIERARCHY,STRAT_HIERARCHY_TYPE,1
R_STRAT_INTERP_METHOD,STRAT_INTERPRET_METHOD,1
R_STRAT_NAME_SET_TYPE,STRAT_NAME_SET_TYPE,1
R_STRAT_OCCURRENCE_TYPE,OCCURRENCE_TYPE,1
R_STRAT_STATUS,STRAT_STATUS,1
R_STRAT_TOPO_RELATION,STRAT_TOPO_RELATION,1
R_STRAT_TYPE,STRAT_TYPE,1
R_STRAT_UNIT_COMP_TYPE,STRAT_UNIT_COMPONENT_TYPE,1
R_STRAT_UNIT_DESC,STRAT_UNIT_DESC,1
R_STRAT_UNIT_QUALIFIER,QUALIFIER,1
R_STRAT_UNIT_TYPE,STRAT_TYPE,1
R_STRAT_UNIT_TYPE,STRAT_UNIT_TYPE,2
R_STREAMER_COMP,COMPONENT_TYPE,1
R_STREAMER_POSITION,STREAMER_POSITION,1
R_SUBSTANCE_COMP_TYPE,SUBSTANCE_COMPONENT_TYPE,1
R_SW_APPLICATION,SW_APPLICATION_ID,1
R_TAX_CREDIT_CODE,TAX_CREDIT_CODE,1
R_TEST_EQUIPMENT,EQUIP_TYPE,1
R_TEST_PERIOD_TYPE,TEST_PERIOD_TYPE,1
R_TEST_RECOV_METHOD,RECOVERY_METHOD,1
R_TEST_RESULT,TEST_RESULT,1
R_TEST_SHUTOFF_TYPE,TEST_SHUTOFF_TYPE,1
R_TEST_SUBTYPE,TEST_TYPE,1
R_TEST_SUBTYPE,TEST_SUBTYPE,2
R_TIMEZONE,TIMEZONE,1
R_TITLE_OWN_TYPE,TITLE_OWN_TYPE,1
R_TOUR_OCCURRENCE_TYPE,OCCURRENCE_TYPE,1
R_TRACE_HEADER_FORMAT,HEADER_FORMAT,1
R_TRACE_HEADER_WORD,HEADER_WORD,1
R_TRANS_COMP_TYPE,TRANS_COMPONENT_TYPE,1
R_TRANS_STATUS,TRANSACTION_STATUS,1
R_TRANS_TYPE,TRANS_TYPE,1
R_TREATMENT_FLUID,TREATMENT_FLUID,1
R_TREATMENT_TYPE,TREATMENT_TYPE,1
R_TUBING_GRADE,TUBING_GRADE,1
R_TUBING_TYPE,TUBING_TYPE,1
R_TVD_METHOD,TVD_METHOD,1
R_VELOCITY_COMPUTE,COMPUTE_METHOD,1
R_VELOCITY_DIMENSION,VELOCITY_DIMENSION,1
R_VELOCITY_TYPE,VELOCITY_TYPE,1
R_VERTICAL_DATUM_TYPE,VERTICAL_DATUM_TYPE,1
R_VESSEL_REFERENCE,REFERENCE_POINT,1
R_VOLUME_METHOD,VOLUME_METHOD,1
R_VSP_TYPE,VSP_TYPE,1
R_WASTE_ADJUST_REASON,ADJUST_REASON,1
R_WASTE_FACILITY_TYPE,WASTE_FACILITY_TYPE,1
R_WASTE_HANDLING,WASTE_HANDLING_METHOD,1
R_WASTE_HAZARD_TYPE,WASTE_HAZARD,1
R_WASTE_MATERIAL,WASTE_MATERIAL,1
R_WASTE_ORIGIN,WASTE_ORIGIN,1
R_WATER_BOTTOM_ZONE,WATER_BOTTOM_ZONE,1
R_WATER_CONDITION,WATER_CONDITION,1
R_WATER_DATUM,WATER_DATUM,1
R_WATER_TYPE,WATER_TYPE,1
R_WEATHER_CONDITION,WEATHER_CONDITION,1
R_WELL_ACTIVITY_CAUSE,CAUSE_TYPE,1
R_WELL_ACTIVITY_COMP_TYPE,WELL_ACTIVITY_COMPONENT_TYPE,1
R_WELL_ACT_TYPE_EQUIV,EQUIV_TYPE,1
R_WELL_ALIAS_LOCATION,LOCATION_TYPE,1
R_WELL_CIRC_PRESS_TYPE,CIRC_PRESSURE_TYPE,1
R_WELL_CLASS,WELL_CLASS,1
R_WELL_COMPONENT_TYPE,WELL_COMPONENT_TYPE,1
R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,1
R_WELL_DOWNTIME_TYPE,DOWNTIME_TYPE,1
R_WELL_DRILL_OP_TYPE,DRILL_OP_TYPE,1
R_WELL_FACILITY_USE_TYPE,FACILITY_USE_TYPE,1
R_WELL_LEVEL_TYPE,WELL_LEVEL_TYPE,1
R_WELL_LIC_COND,CONDITION_TYPE,1
R_WELL_LIC_COND_CODE,CONDITION_TYPE,1
R_WELL_LIC_COND_CODE,CONDITION_CODE,2
R_WELL_LIC_DUE_CONDITION,DUE_CONDITION,1
R_WELL_LIC_VIOL_RESOL,RESOLVE_TYPE,1
R_WELL_LIC_VIOL_TYPE,VIOLATION_TYPE,1
R_WELL_LOG_CLASS,WELL_LOG_CLASS,1
R_WELL_NODE_PICK_METHOD,PICK_METHOD,1
R_WELL_PROFILE_TYPE,WELL_PROFILE_TYPE,1
R_WELL_QUALIFIC_TYPE,WELL_QUALIFIC_TYPE,1
R_WELL_REF_VALUE_TYPE,REFERENCE_VALUE_TYPE,1
R_WELL_RELATIONSHIP,WELL_RELATIONSHIP,1
R_WELL_SERVICE_METRIC,SERVICE_METRIC,1
R_WELL_SERV_METRIC_CODE,SERVICE_METRIC,1
R_WELL_SERV_METRIC_CODE,METRIC_CODE,2
R_WELL_SF_USE_TYPE,SF_USE_TYPE,1
R_WELL_STATUS,STATUS_TYPE,1
R_WELL_STATUS,STATUS,2
R_WELL_STATUS_QUAL,STATUS_TYPE,1
R_WELL_STATUS_QUAL_VALUE,STATUS_TYPE,1
R_WELL_STATUS_QUAL_VALUE,STATUS,2
R_WELL_STATUS_TYPE,STATUS_TYPE,1
R_WELL_TEST_TYPE,WELL_TEST_TYPE,1
R_WELL_XREF_TYPE,XREF_TYPE,1
R_WELL_ZONE_INT_VALUE,VALUE_TYPE,1
R_WIND_STRENGTH,WIND_STRENGTH,1
R_WORK_BID_TYPE,WORK_BID_TYPE,1
R_WO_BA_ROLE,BA_ROLE,1
R_WO_COMPONENT_TYPE,COMPONENT_TYPE,1
R_WO_CONDITION,WORK_ORDER_TYPE,1
R_WO_CONDITION,WORK_ORDER_CONDITION,2
R_WO_DELIVERY_TYPE,DELIVERY_TYPE,1
R_WO_INSTRUCTION,INSTRUCTION_TYPE,1
R_WO_TYPE,WORK_ORDER_TYPE,1
R_WO_XREF_TYPE,WO_XREF_TYPE,1
SAMPLE_ANALYSIS,ANALYSIS_ID,1
SAMPLE_ANALYSIS,SOURCE,2
SAMPLE_ANAL_COMPONENT,ANALYSIS_ID,1
SAMPLE_ANAL_COMPONENT,ANALYSIS_SOURCE,2
SAMPLE_ANAL_COMPONENT,COMPONENT_OBS_NO,3
SAMPLE_GAS_ANALYSIS,ANALYSIS_ID,1
SAMPLE_GAS_ANALYSIS,ANALYSIS_SOURCE,2
SAMPLE_GAS_ANALYSIS,FLUID_TYPE,3
SAMPLE_GAS_ANAL_DETAIL,ANALYSIS_ID,1
