id,TABLE_NAME,COLUMN_NAME,SOURCETABLENAME,SOURCECOLUMNNAME
1118,R_SOURCE,SOURCE,R_FAC_LIC_VIOLATION_TYPE,SOURCE
1119,R_SOURCE,SOURCE,R_FAC_LIC_VIOL_RESOL,SOURCE
1120,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_MAINTAIN_TYPE,ROW_QUALITY
1121,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOOTAGE_ORIGIN,ROW_QUALITY
1122,R_SOURCE,SOURCE,R_GRANTED_RIGHT_TYPE,SOURCE
1123,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_HOLE_CONDITION,ROW_QUALITY
1124,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_HORIZ_DRILL_REASON,ROW_QUALITY
1125,R_SOURCE,SOURCE,R_IMAGE_CALIBRATE_METHOD,SOURCE
1126,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_IMAGE_SECTION_TYPE,ROW_QUALITY
1127,R_SOURCE,SOURCE,R_INPUT_TYPE,SOURCE
1128,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSP_COMP_TYPE,ROW_QUALITY
1129,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSTRUMENT_COMP_TYPE,ROW_QUALITY
1130,R_SOURCE,SOURCE,R_INST_DETAIL_TYPE,SOURCE
1131,R_SOURCE,SOURCE,R_INT_SET_TRIGGER,SOURCE
1132,R_SOURCE,SOURCE,R_ITEM_CATEGORY,SOURCE
1133,R_SOURCE,SOURCE,R_LAND_BID_TYPE,SOURCE
1134,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_REF_NUM_TYPE,ROW_QUALITY
1135,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LEGAL_SURVEY_TYPE,ROW_QUALITY
1136,R_SOURCE,SOURCE,R_LIC_STATUS_TYPE,SOURCE
1137,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_DEP_ENV,ROW_QUALITY
1138,R_SOURCE,SOURCE,R_LITH_DEP_ENV,SOURCE
1139,R_SOURCE,SOURCE,R_LITH_OIL_STAIN,SOURCE
1140,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_PATTERN_CODE,ROW_QUALITY
1141,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ROCK_PROFILE,ROW_QUALITY
1142,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_SCALE_SCHEME,ROW_QUALITY
1143,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_SOURCE,ROW_QUALITY
1144,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_STRUCTURE,ROW_QUALITY
1145,R_SOURCE,SOURCE,R_LOCATION_DESC_TYPE,SOURCE
1146,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOCATION_TYPE,ROW_QUALITY
1147,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_CRV_CLASS_SYSTEM,ROW_QUALITY
1148,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MAINT_PROCESS,ROW_QUALITY
1149,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MBAL_CURVE_TYPE,ROW_QUALITY
1150,R_SOURCE,SOURCE,R_MEASUREMENT_TYPE,SOURCE
1151,R_SOURCE,SOURCE,R_MEASURE_TECHNIQUE,SOURCE
1152,R_SOURCE,SOURCE,R_MISC_DATA_CODE,SOURCE
1153,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUD_COLLECT_REASON,ROW_QUALITY
1154,R_SOURCE,SOURCE,R_MUD_COLLECT_REASON,SOURCE
1155,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUD_SAMPLE_TYPE,ROW_QUALITY
1156,R_SOURCE,SOURCE,R_NS_DIRECTION,SOURCE
1157,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_CALC_METHOD,ROW_QUALITY
1158,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_CALC_POINT,ROW_QUALITY
1159,R_SOURCE,SOURCE,R_OBLIG_PAY_RESP,SOURCE
1160,R_SOURCE,SOURCE,R_OFFSHORE_COMP_TYPE,SOURCE
1161,R_SOURCE,SOURCE,R_ONTOGENY_TYPE,SOURCE
1162,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ORIENTATION,ROW_QUALITY
1163,R_SOURCE,SOURCE,R_ORIENTATION,SOURCE
1164,R_SOURCE,SOURCE,R_PALEO_INTERP_TYPE,SOURCE
1165,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PARCEL_LOT_TYPE,ROW_QUALITY
1166,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PAY_DETAIL_TYPE,ROW_QUALITY
1167,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PDEN_AMEND_REASON,ROW_QUALITY
1168,R_SOURCE,SOURCE,R_PERFORATION_TYPE,SOURCE
1169,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PERIOD_TYPE,ROW_QUALITY
1170,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PHYSICAL_PROCESS,ROW_QUALITY
1171,R_SOURCE,SOURCE,R_PHYS_ITEM_GROUP_TYPE,SOURCE
1172,R_SOURCE,SOURCE,R_PLOT_SYMBOL,SOURCE
1173,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PLUG_TYPE,ROW_QUALITY
1174,R_SOURCE,SOURCE,R_POOL_COMPONENT_TYPE,SOURCE
1175,R_SOURCE,SOURCE,R_PPDM_DEFAULT_VALUE,SOURCE
1176,R_SOURCE,SOURCE,R_PPDM_ENFORCE_METHOD,SOURCE
1177,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_PROC_TYPE,ROW_QUALITY
1178,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_QC_QUALITY,ROW_QUALITY
1179,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_QC_TYPE,ROW_QUALITY
1180,R_SOURCE,SOURCE,R_PPDM_RULE_USE_COND,SOURCE
1181,R_SOURCE,SOURCE,R_PROD_STRING_COMP_TYPE,SOURCE
1182,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PUBLICATION_NAME,ROW_QUALITY
1183,R_SOURCE,SOURCE,R_RATE_CONDITION,SOURCE
1184,R_SOURCE,SOURCE,R_REMARK_TYPE,SOURCE
1185,R_SOURCE,SOURCE,R_REMARK_USE_TYPE,SOURCE
1186,R_SOURCE,SOURCE,R_REPORT_HIER_LEVEL,SOURCE
1187,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REP_HIER_ALIAS_TYPE,ROW_QUALITY
1188,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_REV_CAT,ROW_QUALITY
1189,R_SOURCE,SOURCE,R_RESENT_XREF_TYPE,SOURCE
1190,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_DESANDER_TYPE,ROW_QUALITY
1191,R_SOURCE,SOURCE,R_RIG_GENERATOR_TYPE,SOURCE
1192,R_SOURCE,SOURCE,R_RMII_DEFICIENCY,SOURCE
1193,R_SOURCE,SOURCE,R_ROAD_DRIVING_SIDE,SOURCE
1194,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ROCK_CLASS_SCHEME,ROW_QUALITY
1195,R_SOURCE,SOURCE,R_ROLL_ALONG_METHOD,SOURCE
1196,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ROYALTY_TYPE,ROW_QUALITY
1197,R_SOURCE,SOURCE,R_SAMPLE_ANAL_COMP_TYPE,SOURCE
1198,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SAMPLE_TYPE,ROW_QUALITY
1199,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_ACTIVITY_CLASS,ROW_QUALITY
1200,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_AUTHORIZE_REASON,ROW_QUALITY
1201,R_SOURCE,SOURCE,R_SEIS_BIN_OUTLINE_TYPE,SOURCE
1202,R_SOURCE,SOURCE,R_SEIS_CHANNEL_TYPE,SOURCE
1203,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_SEIS_LIC_COND,PROPERTY_SET_ID
1204,R_SEIS_LIC_COND,CONDITION_TYPE,R_SEIS_LIC_COND_CODE,CONDITION_TYPE
1205,R_SOURCE,SOURCE,R_SEIS_REF_DATUM,SOURCE
1206,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_SAMPLE_TYPE,ROW_QUALITY
1207,R_SOURCE,SOURCE,R_SEIS_SRC_ARRAY_TYPE,SOURCE
1208,R_SOURCE,SOURCE,R_SF_BRIDGE_TYPE,SOURCE
1209,R_SF_DESC_TYPE,DESC_TYPE,R_SF_DESC_VALUE,DESC_TYPE
1210,R_SOURCE,SOURCE,R_SF_PAD_TYPE,SOURCE
1211,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_XREF_TYPE,ROW_QUALITY
1212,SOURCE_DOCUMENT,SOURCE_DOCUMENT,R_SOURCE_ORIGIN,SOURCE_DOCUMENT
1213,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SPACING_UNIT_TYPE,ROW_QUALITY
1214,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SPATIAL_DESC_COMP_TYPE,ROW_QUALITY
1215,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SPATIAL_XREF_TYPE,ROW_QUALITY
1216,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_EQUIV_TYPE,ROW_QUALITY
1217,R_SOURCE,SOURCE,R_STRAT_HIERARCHY,SOURCE
1218,R_SOURCE,SOURCE,R_STRAT_NAME_SET_TYPE,SOURCE
1219,R_SOURCE,SOURCE,R_STRAT_OCCURRENCE_TYPE,SOURCE
1220,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_TYPE,ROW_QUALITY
1221,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SUBSTANCE_COMP_TYPE,ROW_QUALITY
1222,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,R_SW_APPLICATION,OWNER_BA_ID
1223,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TEST_EQUIPMENT,ROW_QUALITY
1224,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TEST_SHUTOFF_TYPE,ROW_QUALITY
1225,R_SOURCE,SOURCE,R_TEST_SHUTOFF_TYPE,SOURCE
1226,R_SOURCE,SOURCE,R_TEST_SUBTYPE,SOURCE
1227,R_SOURCE,SOURCE,R_TRACE_HEADER_WORD,SOURCE
1228,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TRANS_STATUS,ROW_QUALITY
1229,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TUBING_TYPE,ROW_QUALITY
1230,R_SOURCE,SOURCE,R_VSP_TYPE,SOURCE
1231,R_SOURCE,SOURCE,R_WASTE_MATERIAL,SOURCE
1232,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WATER_CONDITION,ROW_QUALITY
1233,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WATER_TYPE,ROW_QUALITY
1234,R_SOURCE,SOURCE,R_WEATHER_CONDITION,SOURCE
1235,R_WELL_LIC_COND,CONDITION_TYPE,R_WELL_LIC_COND_CODE,CONDITION_TYPE
1236,R_SOURCE,SOURCE,R_WELL_SF_USE_TYPE,SOURCE
1237,R_SOURCE,SOURCE,R_WELL_STATUS_TYPE,SOURCE
1238,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_XREF_TYPE,ROW_QUALITY
1239,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_DELIVERY_TYPE,ROW_QUALITY
1240,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ACCESS_CONDITION,ROW_QUALITY
1241,R_SOURCE,SOURCE,R_ACCOUNT_PROC_TYPE,SOURCE
1242,R_SOURCE,SOURCE,R_ADDRESS_TYPE,SOURCE
1243,R_SOURCE,SOURCE,R_AIRCRAFT_TYPE,SOURCE
1244,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ALIAS_REASON_TYPE,ROW_QUALITY
1245,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ANALYSIS_PROPERTY,ROW_QUALITY
1246,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AOF_CALC_METHOD,ROW_QUALITY
1247,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_ATTACHMENT,ROW_QUALITY
1248,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_APPLIC_DESC,PROPERTY_SET_ID
1249,R_SOURCE,SOURCE,R_APPLIC_REMARK_TYPE,SOURCE
1250,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AUTHORITY_TYPE,ROW_QUALITY
1251,R_SOURCE,SOURCE,R_BA_CONTACT_LOC_TYPE,SOURCE
1252,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_CREW_OVERHEAD_TYPE,ROW_QUALITY
1253,R_SOURCE,SOURCE,R_BA_CREW_OVERHEAD_TYPE,SOURCE
1254,R_SOURCE,SOURCE,R_BA_CREW_TYPE,SOURCE
1255,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_BA_DESC_TYPE,PROPERTY_SET_ID
1256,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_LIC_VIOL_RESOL,ROW_QUALITY
1257,R_SOURCE,SOURCE,R_BA_LIC_VIOL_RESOL,SOURCE
1258,R_SOURCE,SOURCE,R_BA_ORGANIZATION_TYPE,SOURCE
1259,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_PERMIT_TYPE,ROW_QUALITY
1260,R_SOURCE,SOURCE,R_BA_PERMIT_TYPE,SOURCE
1261,R_SOURCE,SOURCE,R_BA_TYPE,SOURCE
1262,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BHP_METHOD,ROW_QUALITY
1263,R_SOURCE,SOURCE,R_BHP_METHOD,SOURCE
1264,R_SOURCE,SOURCE,R_BIT_BEARING_CONDITION,SOURCE
1265,R_SOURCE,SOURCE,R_BIT_CUT_STRUCT_DULL,SOURCE
1266,R_SOURCE,SOURCE,R_BUILDUP_RADIUS_TYPE,SOURCE
1267,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_ADDITIVE_SPEC,ROW_QUALITY
1268,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLOR,ROW_QUALITY
1269,R_COLOR_PALETTE,COLOR_PALETTE,R_COLOR,COLOR_PALETTE
1270,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLOR_FORMAT,ROW_QUALITY
1271,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLOR_PALETTE,ROW_QUALITY
1272,R_SOURCE,SOURCE,R_COMPLETION_TYPE,SOURCE
1273,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONFIDENTIAL_TYPE,ROW_QUALITY
1274,R_SOURCE,SOURCE,R_CONSENT_COMP_TYPE,SOURCE
1275,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONTACT_ROLE,ROW_QUALITY
1276,R_SOURCE,SOURCE,R_CONTEST_RESOLUTION,SOURCE
1277,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONTRACT_COMP_TYPE,ROW_QUALITY
1278,R_SOURCE,SOURCE,R_CONT_COMP_REASON,SOURCE
1279,R_SOURCE,SOURCE,R_CONT_OPERATING_PROC,SOURCE
1280,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_PROVISION_TYPE,ROW_QUALITY
1281,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_TYPE,ROW_QUALITY
1282,R_SOURCE,SOURCE,R_CONT_VOTE_RESPONSE,SOURCE
1283,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COORD_SYSTEM_TYPE,ROW_QUALITY
1284,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CUSHION_TYPE,ROW_QUALITY
1285,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATA_CIRC_PROCESS,ROW_QUALITY
1286,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_CLASS,ROW_QUALITY
1287,R_SOURCE,SOURCE,R_DIR_SRVY_CLASS,SOURCE
1288,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_BIT_CONDITION,ROW_QUALITY
1289,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_DRILL_BIT_DETAIL_TYPE,PROPERTY_SET_ID
1290,R_SOURCE,SOURCE,R_DRILL_HOLE_POSITION,SOURCE
1291,R_SOURCE,SOURCE,R_DRILL_STAT_TYPE,SOURCE
1292,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECONOMIC_SCENARIO,ROW_QUALITY
1293,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECOZONE_TYPE,ROW_QUALITY
1294,R_SOURCE,SOURCE,R_ENT_TYPE,SOURCE
1295,R_SOURCE,SOURCE,R_EQUIP_INSTALL_LOC,SOURCE
1296,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_LOC,ROW_QUALITY
1297,R_EQUIP_MAINT_STAT_TYPE,MAINTAIN_STATUS_TYPE,R_EQUIP_MAINT_STATUS,MAINTAIN_STATUS_TYPE
1298,R_SOURCE,SOURCE,R_EQUIP_USE_STAT_TYPE,SOURCE
1299,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_COND_CODE,ROW_QUALITY
1300,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_DUE_CONDITION,ROW_QUALITY
1301,R_SOURCE,SOURCE,R_FAC_PIPE_COVER,SOURCE
1302,R_SOURCE,SOURCE,R_FAC_PIPE_TYPE,SOURCE
1303,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAULT_TYPE,ROW_QUALITY
1304,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIELD_COMPONENT_TYPE,ROW_QUALITY
1305,R_SOURCE,SOURCE,R_FIELD_COMPONENT_TYPE,SOURCE
1306,R_SOURCE,SOURCE,R_FIELD_STATION_TYPE,SOURCE
1307,R_SOURCE,SOURCE,R_FIN_STATUS,SOURCE
1308,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_TYPE,ROW_QUALITY
1309,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FONT_EFFECT,ROW_QUALITY
1310,R_SOURCE,SOURCE,R_FOS_DESC_CODE,SOURCE
1311,R_SOURCE,SOURCE,R_FOS_NAME_SET_TYPE,SOURCE
1312,R_SOURCE,SOURCE,R_GEOMETRY_FORMAT,SOURCE
1313,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_IMAGE_CALIBRATE_METHOD,ROW_QUALITY
1314,R_SOURCE,SOURCE,R_INCIDENT_BA_ROLE,SOURCE
1315,R_SOURCE,SOURCE,R_INCIDENT_RESP_RESULT,SOURCE
1316,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSTRUMENT_TYPE,ROW_QUALITY
1317,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INST_DETAIL_CODE,ROW_QUALITY
1318,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INST_DETAIL_REF_VALUE,ROW_QUALITY
1319,R_SOURCE,SOURCE,R_INTERP_ORIGIN_TYPE,SOURCE
1320,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_TRIGGER,ROW_QUALITY
1321,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_XREF_TYPE,ROW_QUALITY
1322,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_AGREE_TYPE,ROW_QUALITY
1323,R_SOURCE,SOURCE,R_LAND_AGREE_TYPE,SOURCE
1324,R_SOURCE,SOURCE,R_LAND_COMPONENT_TYPE,SOURCE
1325,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_REQUEST_TYPE,ROW_QUALITY
1326,R_SOURCE,SOURCE,R_LAND_REQ_STATUS,SOURCE
1327,R_SOURCE,SOURCE,R_LAND_STATUS_TYPE,SOURCE
1328,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_TITLE_CHG_RSN,ROW_QUALITY
1329,R_SOURCE,SOURCE,R_LAND_TITLE_TYPE,SOURCE
1330,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_TRACT_TYPE,ROW_QUALITY
1331,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_UNIT_TYPE,ROW_QUALITY
1332,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_WELL_REL_TYPE,ROW_QUALITY
1333,R_SOURCE,SOURCE,R_LEASE_UNIT_STATUS,SOURCE
1334,R_SOURCE,SOURCE,R_LITH_CYCLE_BED,SOURCE
1335,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_CYCLE_BED,ROW_QUALITY
1336,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_INTENSITY,ROW_QUALITY
1337,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_PREP_CLASS,ROW_QUALITY
1338,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ROCK_MATRIX,ROW_QUALITY
1339,R_SOURCE,SOURCE,R_LITH_ROCK_MATRIX,SOURCE
1340,R_SOURCE,SOURCE,R_LITH_ROCK_PROFILE,SOURCE
1341,R_SOURCE,SOURCE,R_LOCATION_TYPE,SOURCE
1342,R_SOURCE,SOURCE,R_LOG_INDEX_TYPE,SOURCE
1343,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LR_FACILITY_XREF,ROW_QUALITY
1344,R_SOURCE,SOURCE,R_LR_FACILITY_XREF,SOURCE
1345,R_SOURCE,SOURCE,R_LR_TERMIN_REQMT,SOURCE
1346,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LR_TERMIN_TYPE,ROW_QUALITY
1347,R_SOURCE,SOURCE,R_LR_XREF_TYPE,SOURCE
1348,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUNICIPALITY,ROW_QUALITY
1349,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NAME_SET_XREF_TYPE,ROW_QUALITY
1350,R_SOURCE,SOURCE,R_NAME_SET_XREF_TYPE,SOURCE
1351,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NS_DIRECTION,ROW_QUALITY
1352,R_SOURCE,SOURCE,R_OBLIG_COMP_REASON,SOURCE
1353,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_TYPE,ROW_QUALITY
1354,R_SOURCE,SOURCE,R_OBLIG_XREF_TYPE,SOURCE
1355,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OFFSHORE_COMP_TYPE,ROW_QUALITY
1356,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OIL_TYPE,ROW_QUALITY
1357,R_SOURCE,SOURCE,R_OPERAND_QUALIFIER,SOURCE
1358,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PALEO_IND_TYPE,ROW_QUALITY
1359,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PARCEL_TYPE,ROW_QUALITY
1360,R_SOURCE,SOURCE,R_PICK_LOCATION,SOURCE
1361,R_SOURCE,SOURCE,R_PICK_VERSION_TYPE,SOURCE
1362,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_POOL_TYPE,ROW_QUALITY
1363,R_SOURCE,SOURCE,R_POOL_TYPE,SOURCE
1364,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_POROSITY_TYPE,ROW_QUALITY
1365,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_CREATE_METHOD,ROW_QUALITY
1366,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_GROUP_TYPE,ROW_QUALITY
1367,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_GROUP_XREF_TYPE,ROW_QUALITY
1368,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_MAP_RULE_TYPE,ROW_QUALITY
1369,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_REF_VALUE,ROW_QUALITY
1370,R_SOURCE,SOURCE,R_PPDM_OWNER_ROLE,SOURCE
1371,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_COMP_TYPE,ROW_QUALITY
1372,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_DETAIL_TYPE,ROW_QUALITY
1373,R_SOURCE,SOURCE,R_PPDM_RULE_STATUS,SOURCE
1374,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_SCHEMA_GROUP,ROW_QUALITY
1375,R_SOURCE,SOURCE,R_PPDM_TABLE_TYPE,SOURCE
1376,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PRODUCTION_METHOD,ROW_QUALITY
1377,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROD_STR_FM_STATUS,ROW_QUALITY
1378,R_PROJECT_TYPE,PROJECT_TYPE,R_PROJECT_CONDITION,PROJECT_TYPE
1379,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_EQUIP_ROLE,ROW_QUALITY
1380,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_STATUS,ROW_QUALITY
1381,R_SOURCE,SOURCE,R_PROJECT_TYPE,SOURCE
1382,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_QUALIFIER_TYPE,ROW_QUALITY
1383,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_QUALITY,ROW_QUALITY
1384,R_SOURCE,SOURCE,R_RATIO_CURVE_TYPE,SOURCE
1385,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPEAT_STRAT_TYPE,ROW_QUALITY
1386,R_SOURCE,SOURCE,R_REP_HIER_ALIAS_TYPE,SOURCE
1387,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_COMP_TYPE,ROW_QUALITY
1388,R_SOURCE,SOURCE,R_RESENT_USE_TYPE,SOURCE
1389,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_VOL_METHOD,ROW_QUALITY
1390,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REST_DURATION,ROW_QUALITY
1391,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_CATEGORY,ROW_QUALITY
1392,R_SOURCE,SOURCE,R_RIG_HOOKBLOCK_TYPE,SOURCE
1393,R_SOURCE,SOURCE,R_RIG_PUMP,SOURCE
1394,R_SOURCE,SOURCE,R_RIG_SUBSTRUCTURE,SOURCE
1395,R_SOURCE,SOURCE,R_RMII_CONTACT_TYPE,SOURCE
1396,R_SOURCE,SOURCE,R_RMII_DESC_TYPE,SOURCE
1397,R_SOURCE,SOURCE,R_RMII_GROUP_TYPE,SOURCE
