TABLE_NAME,COLUMN_NAME,SOURCETABLENAME,SOURCECOLUMNNAME
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TREATMENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_TUBING_TYPE,SOURCE
R_SOURCE,SOURCE,R_TVD_METHOD,SOURCE
R_SOURCE,SOURCE,R_VELOCITY_DIMENSION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WASTE_HANDLING,ROW_QUALITY
R_SOURCE,SOURCE,R_WATER_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_ACTIVITY_CAUSE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_ACTIVITY_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_ACTIVITY_COMP_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_CIRC_PRESS_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_FACILITY_USE_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_LIC_VIOL_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_LOG_CLASS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_REF_VALUE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_RELATIONSHIP,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_SERVICE_METRIC,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_SERVICE_METRIC,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_WELL_SERVICE_METRIC,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_WELL_TEST_TYPE,SOURCE
R_SOURCE,SOURCE,R_WORK_BID_TYPE,SOURCE
R_SOURCE,SOURCE,R_WO_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ADDITIVE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_AIR_GAS_CODE,SOURCE
R_SOURCE,SOURCE,R_ALLOCATION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ALLOWABLE_EXPENSE,ROW_QUALITY
R_SOURCE,SOURCE,R_ANAL_PROPERTY_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_AREA_COMPONENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AREA_COMPONENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_AREA_CONTAIN_TYPE,SOURCE
R_SOURCE,SOURCE,R_AREA_DESC_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AREA_DESC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_AUTHORITY_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_CREW_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_DESC_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_LIC_DUE_CONDITION,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_ORGANIZATION_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_ORGANIZATION_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_PREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_SERVICE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_CUT_STRUCT_INNER,ROW_QUALITY
R_SOURCE,SOURCE,R_BLOWOUT_FLUID,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BUILDUP_RADIUS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CAT_ADDITIVE_XREF,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CHECKSHOT_SRVY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_COLOR,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COMPLETION_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_COMPLETION_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSENT_BA_ROLE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONSENT_BA_ROLE,SOURCE
R_SOURCE,SOURCE,R_CONSENT_CONDITION,SOURCE
R_SOURCE,SOURCE,R_CONSENT_REMARK,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSENT_STATUS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_ISSUE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONSULT_RESOLUTION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_ROLE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONSULT_ROLE,SOURCE
R_SOURCE,SOURCE,R_CONSULT_XREF_TYPE,SOURCE
R_SOURCE,SOURCE,R_CONT_BA_ROLE,SOURCE
R_SOURCE,SOURCE,R_COORD_CAPTURE,SOURCE
R_SOURCE,SOURCE,R_COORD_QUALITY,SOURCE
R_SOURCE,SOURCE,R_CORE_HANDLING,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CORE_RECOVERY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CORE_SHIFT_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CORE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COUPLING_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CURVE_SCALE,SOURCE
R_SOURCE,SOURCE,R_CUTTING_FLUID,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DECLINE_COND_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DECLINE_CURVE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DECLINE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_DECRYPT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIGITAL_OUTPUT,ROW_QUALITY
R_SOURCE,SOURCE,R_DIR_SRVY_POINT_TYPE,SOURCE
R_SOURCE,SOURCE,R_DIR_SRVY_RECORD,SOURCE
R_SOURCE,SOURCE,R_DRILL_BIT_DETAIL_CODE,SOURCE
R_SOURCE,SOURCE,R_ECONOMIC_SCENARIO,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECOZONE_HIER_LEVEL,ROW_QUALITY
R_SOURCE,SOURCE,R_ENT_SEC_GROUP_XREF,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_ENVIRONMENT,SOURCE
R_SOURCE,SOURCE,R_EQUIP_MAINT_LOC,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_EQUIP_SPEC_REF_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_STATUS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_EQUIP_SYSTEM_CONDITION,SOURCE
R_FACILITY_SPEC_TYPE,SPEC_TYPE,R_FACILITY_SPEC_CODE,SPEC_TYPE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_FACILITY_SPEC_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FAC_MAINT_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_PIPE_MATERIAL,ROW_QUALITY
R_SOURCE,SOURCE,R_FAC_SPEC_REFERENCE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FONT,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_ALIAS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FOS_ASSEMBLAGE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_DESC_CODE,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_FOS_DESC_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_LIFE_HABIT,ROW_QUALITY
R_SOURCE,SOURCE,R_FOS_OBS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_TAXON_GROUP,ROW_QUALITY
R_SOURCE,SOURCE,R_GEOMETRY_TYPE,SOURCE
R_SOURCE,SOURCE,R_HORIZ_DRILL_REASON,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_HORIZ_DRILL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_HSE_RESPONSE_TYPE,SOURCE
R_SOURCE,SOURCE,R_IMAGE_SECTION_TYPE,SOURCE
R_SOURCE,SOURCE,R_INSTRUMENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_STATUS,ROW_QUALITY
R_INT_SET_STATUS_TYPE,STATUS_TYPE,R_INT_SET_STATUS,STATUS_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ITEM_CATEGORY,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_ACQTN_METHOD,SOURCE
R_SOURCE,SOURCE,R_LAND_LESSOR_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_TITLE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LEASE_UNIT_TYPE,SOURCE
R_SOURCE,SOURCE,R_LICENSE_STATUS,SOURCE
R_LIC_STATUS_TYPE,LICENSE_STATUS_TYPE,R_LICENSE_STATUS,LICENSE_STATUS_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LINER_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LITHOLOGY,SOURCE
R_SOURCE,SOURCE,R_LITH_ABUNDANCE,SOURCE
R_SOURCE,SOURCE,R_LITH_CONSOLIDATION,SOURCE
R_SOURCE,SOURCE,R_LITH_LOG_TYPE,SOURCE
R_SOURCE,SOURCE,R_LITH_ROUNDING,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOCATION_DESC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_ARRAY_DIMENSION,ROW_QUALITY
R_SOURCE,SOURCE,R_LOG_GOOD_VALUE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_INDEX_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LOG_POSITION_TYPE,SOURCE
R_SOURCE,SOURCE,R_MAINT_PROCESS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MEASUREMENT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MEASURE_TECHNIQUE,ROW_QUALITY
R_SOURCE,SOURCE,R_MEDIA_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_MISC_DATA_TYPE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_MUD_LOG_COLOR,SOURCE
R_SOURCE,SOURCE,R_MUD_PROPERTY_REF,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_MUD_PROPERTY_TYPE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_OBLIG_TRIGGER,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OFFSHORE_AREA_CODE,ROW_QUALITY
R_SOURCE,SOURCE,R_PAYMENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_PAY_METHOD,SOURCE
R_SOURCE,SOURCE,R_PDEN_COMPONENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_PHYSICAL_PROCESS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PICK_VERSION_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_AUDIT_REASON,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_CREATE_METHOD,SOURCE
R_SOURCE,SOURCE,R_PPDM_DATA_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_GROUP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_INDEX_CATEGORY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_REF_VALUE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_ROW_QUALITY,SOURCE
R_SOURCE,SOURCE,R_PPDM_RULE_COMP_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_RULE_DETAIL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_STATUS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_USE_COND,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_RULE_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_SYSTEM_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_SYSTEM_TYPE,SOURCE
R_PROD_STRING_STAT_TYPE,STATUS_TYPE,R_PROD_STRING_STATUS,STATUS_TYPE
R_SOURCE,SOURCE,R_PROD_STR_FM_STATUS,SOURCE
R_SOURCE,SOURCE,R_PROJECT_CONDITION,SOURCE
R_PROJECT_STATUS_TYPE,STATUS_TYPE,R_PROJECT_STATUS,STATUS_TYPE
R_SOURCE,SOURCE,R_QUALIFIER_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATE_SCHEDULE,ROW_QUALITY
R_SOURCE,SOURCE,R_RATE_SCHEDULE_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPORT_HIER_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_CONFIDENCE,ROW_QUALITY
R_SOURCE,SOURCE,R_RESENT_GROUP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REST_REMARK,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_BLOWOUT_PREVENTER,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_CODE,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_DESANDER_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_DRAWWORKS,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_DRAWWORKS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_GENERATOR_TYPE,ROW_QUALITY
